"32689.53	0.00	0	2086.24	0.3	0.2	0.1	0.1	0	0.95	4.59	0.89"
"32689.65	0.00	0	2085.45	0.32	0.2	0.1	0.1	0	0.95	4.62	0.93"
"32689.76	0.00	0	2084.35	0.33	0.2	0.1	0.1	0	0.95	4.65	0.88"
"32689.84	0.00	0	2083.27	0.37	0.2	0.1	0.1	0	0.95	4.67	0.89"
"32689.93	0.00	0	2082.4	0.39	0.2	0.1	0.1	0	0.95	4.67	0.86"
"32690.02	0.00	0	2081.83	0.41	0.2	0.1	0.1	0	0.95	4.71	0.87"
"32690.13	0.00	0	2081.44	0.48	0.2	0.1	0.1	0	0.95	4.74	0.91"
"32690.25	0.00	0	2080.84	0.54	0.2	0.1	0.1	0	0.95	4.74	0.96"
"32690.35	0.00	0	2079.83	0.58	0.2	0.1	0.1	0	0.95	4.76	0.95"
"32690.44	0.00	0	2078.34	0.6	0.2	0.1	0.1	0	0.95	4.78	1.03"
"32690.56	0.00	0	2076.69	0.59	0.2	0.1	0.1	0	0.95	4.81	1.07"
"32690.67	0.00	0	2075.22	0.58	0.2	0.1	0.1	0	0.95	4.83	1.04"
"32690.76	0.00	0	2074.27	0.59	0.2	0.1	0.1	0	0.95	4.92	1.05"
"32690.85	0.00	0	2073.99	0.58	0.2	0.1	0.1	0	0.95	4.94	1.03"
"32690.94	0.00	0	2073.95	0.57	0.2	0.1	0.2	0	0.95	5.03	0.95"
"32691.07	0.00	0	2074.05	0.55	0.2	0.1	0.1	0	0.95	4.95	0.87"
"32691.17	0.00	0	2073.93	0.56	0.2	0.1	0.2	0	0.95	4.9	0.86"
"32691.26	0.00	0	2073.85	0.55	0.2	0.1	0.2	0	0.95	4.93	0.85"
"32691.35	0.00	0	2073.94	0.55	0.2	0.1	0.1	0	0.95	4.91	0.85"
"32691.44	0.00	0	2074.59	0.57	0.2	0.1	0.2	0	0.95	4.87	0.84"
"32691.55	0.00	0	2075.49	0.58	0.2	0.1	0.2	0	0.95	4.83	0.96"
"32691.66	0.00	0	2076.46	0.57	0.2	0.1	0.2	0	0.95	4.81	0.97"
"32691.76	0.00	0	2077.06	0.53	0.2	0.1	0.2	0	0.95	4.76	0.92"
"32691.85	0.00	0	2077.57	0.53	0.2	0.1	0.2	0	0.95	4.66	1.05"
"32691.96	0.00	0	2077.97	0.54	0.2	0.1	0.2	0	0.95	4.64	1.09"
"32692.08	0.00	0	2078.42	0.55	0.2	0.1	0.2	0	0.95	4.69	1.02"
"32692.17	0.00	0	2078.85	0.55	0.2	0.1	0.2	0	0.95	4.72	0.94"
"32692.26	0.00	0	2079.51	0.55	0.2	0.1	0.2	0	0.95	4.74	0.93"
"32692.35	0.00	0	2080.36	0.54	0.2	0.1	0.2	0	0.95	4.75	1.05"
"32692.48	0.00	0	2081.21	0.5	0.2	0.1	0.2	0	0.95	4.72	1.04"
"32692.58	0.00	0	2082.25	0.47	0.2	0.1	0.2	0	0.95	4.73	0.97"
"32692.67	0.00	0	2083.27	0.43	0.2	0.1	0.2	0	0.95	4.78	0.93"
"32692.78	0.00	0	2084.03	0.39	0.2	0.1	0.2	0	0.95	4.77	0.88"
"32692.9	0.00	0	2084.53	0.38	0.2	0.1	0.2	0	0.95	4.78	0.84"
"32693.01	0.00	0	2084.5	0.37	0.2	0.1	0.2	0	0.95	4.78	0.88"
"32693.12	0.00	0	2084.6	0.36	0.2	0.1	0.2	0	0.95	4.78	0.87"
"32693.24	0.00	0	2084.56	0.4	0.2	0.1	0.2	0	0.95	4.76	0.83"
"32693.33	0.00	0	2084.4	0.46	0.2	0.1	0.2	0	0.95	4.86	0.81"
"32693.42	0.00	0	2084.14	0.5	0.2	0.1	0.2	0	0.95	4.92	0.78"
"32693.51	0.00	0	2083.93	0.52	0.2	0.1	0.2	0	0.95	4.93	0.8"
"32693.63	0.00	0	2083.4	0.59	0.3	0.0	0.2	0	0.95	4.93	0.86"
"32693.74	0.00	0	2082.84	0.64	0.3	0.0	0.2	0	0.95	4.93	0.87"
"32693.83	0.00	0	2082.26	0.67	0.2	0.1	0.2	0	0.95	4.89	0.92"
"32693.92	0.00	0	2081.54	0.68	0.3	0.0	0.3	0	0.95	4.88	0.92"
"32694.01	0.00	0	2080.77	0.65	0.3	0.0	0.2	0	0.95	4.88	0.88"
"32694.14	0.00	0	2080.14	0.68	0.2	0.0	0.2	0	0.95	4.93	0.95"
"32694.24	0.00	0	2079.63	0.72	0.3	0.0	0.2	0	0.95	4.95	0.93"
"32694.33	0.00	0	2079.18	0.74	0.2	0.0	0.3	0	0.95	4.95	0.84"
"32694.42	0.00	0	2079.11	0.74	0.3	0.0	0.2	0	0.95	4.91	0.77"
"32694.54	0.00	0	2079.22	0.71	0.3	0.0	0.2	0	0.95	4.87	0.77"
"32694.65	0.00	0	2079.26	0.69	0.3	0.0	0.2	0	0.95	4.85	0.92"
"32694.74	0.00	0	2079.22	0.68	0.2	0.0	0.2	0	0.95	4.8	0.82"
"32694.83	0.00	0	2079.15	0.65	0.2	0.0	0.3	0	0.95	4.75	0.79"
"32694.92	0.00	0	2079.04	0.63	0.2	0.0	0.3	0	0.95	4.7	0.87"
"32695.03	0.00	0	2078.91	0.6	0.3	0.0	0.3	0	0.95	4.66	0.82"
"32695.15	0.00	0	2078.74	0.55	0.3	0.0	0.3	0	0.95	4.69	0.8"
"32695.24	0.00	0	2078.25	0.49	0.3	0.0	0.2	0	0.95	4.72	0.78"
"32695.33	0.00	0	2077.43	0.45	0.3	0.0	0.3	0	0.95	4.72	0.8"
"32695.43	0.00	0	2076.5	0.42	0.3	0.0	0.2	0	0.95	4.74	0.76"
"32695.55	0.00	0	2075.56	0.42	0.3	0.0	0.3	0	0.95	4.78	0.75"
"32695.67	0.00	0	2074.69	0.41	0.3	0.0	0.3	0	0.95	4.75	0.62"
"32695.8	0.00	0	2073.92	0.39	0.3	0.0	0.3	0	0.95	4.76	0.61"
"32695.9	0.00	0	2073.13	0.36	0.3	0.0	0.3	0	0.94	4.81	0.62"
"32695.99	0.00	0	2072.41	0.38	0.3	0.0	0.3	0	0.94	4.81	0.62"
"32696.08	0.00	0	2071.95	0.38	0.3	0.0	0.3	0	0.94	4.81	0.6"
"32696.17	0.00	0	2071.68	0.4	0.3	0.0	0.3	0	0.94	4.79	0.63"
"32696.3	0.00	0	2071.4	0.4	0.3	0.0	0.3	0	0.94	4.78	0.69"
"32696.43	0.00	0	2071.03	0.38	0.3	0.0	0.3	0	0.94	4.81	0.86"
"32696.56	0.00	0	2070.65	0.38	0.3	0.0	0.3	0	0.94	4.81	0.8"
"32696.65	0.00	0	2070.31	0.36	0.3	0.0	0.3	0	0.94	4.82	0.79"
"32696.74	0.00	0	2070.19	0.41	0.3	0.0	0.3	0	0.94	4.84	0.78"
"32696.85	0.00	0	2070.35	0.52	0.3	0.0	0.3	0	0.95	4.82	0.77"
"32696.97	0.00	0	2070.37	0.59	0.3	0.0	0.3	0	0.95	4.83	0.81"
"32697.07	0.00	0	2070.0	0.61	0.3	0.0	0.3	0	0.95	4.81	0.86"
"32697.16	0.00	0	2069.48	0.59	0.3	0.0	0.3	0	0.95	4.85	0.87"
"32697.27	0.00	0	2069.06	0.59	0.3	0.0	0.3	0	0.95	4.85	0.93"
"32697.4	0.00	0	2068.76	0.62	0.3	0.0	0.3	0	0.95	4.84	1.0"
"32697.49	0.00	0	2068.54	0.62	0.3	0.0	0.3	0	0.95	4.81	1.04"
"32697.6	0.00	0	2068.44	0.62	0.3	0.0	0.3	0	0.95	4.76	1.04"
"32697.72	0.00	0	2068.28	0.61	0.3	0.0	0.3	0	0.95	4.75	1.14"
"32697.81	0.00	0	2068.28	0.57	0.4	0.0	0.3	0	0.95	4.77	1.16"
"32697.9	0.00	0	2068.1	0.53	0.4	0.0	0.3	0	0.95	4.73	1.14"
"32697.99	0.00	0	2067.87	0.47	0.4	0.0	0.3	0	0.95	4.7	1.14"
"32698.12	0.00	0	2067.54	0.41	0.4	0.0	0.3	0	0.95	4.73	1.1"
"32698.23	0.00	0	2067.06	0.4	0.4	0.0	0.3	0	0.95	4.81	1.11"
"32698.31	0.00	0	2066.55	0.4	0.4	0.0	0.3	0	0.95	4.88	1.21"
"32698.42	0.00	0	2066.27	0.43	0.4	0.0	0.3	0	0.95	4.89	1.23"
"32698.55	0.00	0	2066.17	0.47	0.4	0.0	0.3	0	0.95	4.92	1.16"
"32698.64	0.00	0	2066.21	0.5	0.4	0.0	0.3	0	0.95	4.91	1.05"
"32698.73	0.00	0	2066.38	0.51	0.4	0.0	0.3	0	0.95	4.86	0.88"
"32698.82	0.00	0	2066.62	0.58	0.4	0.0	0.3	0	0.95	4.83	0.73"
"32698.93	0.00	0	2067.38	0.63	0.4	0.0	0.3	0	0.95	4.82	0.64"
"32699.04	0.00	0	2068.1	0.67	0.4	0.0	0.3	0	0.95	4.79	0.67"
"32699.14	0.00	0	2068.76	0.69	0.4	0.0	0.3	0	0.95	4.78	0.71"
"32699.27	0.00	0	2069.38	0.68	0.4	0.0	0.3	0	0.95	4.73	0.72"
"32699.39	0.00	0	2070.1	0.64	0.4	0.0	0.2	0	0.95	4.73	0.77"
"32699.48	0.00	0	2070.85	0.58	0.4	0.0	0.2	0	0.95	4.72	0.81"
"32699.57	0.00	0	2071.69	0.51	0.4	0.0	0.2	0	0.95	4.67	0.78"
"32699.7	0.00	0	2073.0	0.45	0.4	0.0	0.2	0	0.95	4.67	0.77"
"32699.81	0.00	0	2074.62	0.41	0.4	0.0	0.2	0	0.95	4.68	0.75"
"32699.91	0.00	0	2076.28	0.42	0.4	0.0	0.2	0	0.95	4.68	0.74"
"32700.04	0.00	0	2077.68	0.42	0.4	-0.1	0.2	0	0.95	4.71	0.84"
"32700.13	0.00	0	2078.65	0.41	0.6	-0.1	0.2	0	0.95	4.73	0.88"
"32700.22	0.00	0	2079.42	0.38	0.6	-0.1	0.2	0	0.95	4.72	0.97"
"32700.32	0.00	0	2079.83	0.37	0.6	-0.1	0.2	0	0.95	4.63	0.96"
"32700.44	0.00	0	2080.0	0.37	0.6	-0.1	0.2	0	0.95	4.61	0.94"
"32700.54	0.00	0	2079.98	0.36	0.6	-0.1	0.2	0	0.95	4.61	0.95"
"32700.63	0.00	0	2079.54	0.34	0.6	-0.1	0.2	0	0.95	4.64	0.98"
"32700.72	0.00	0	2078.57	0.38	0.6	-0.1	0.2	0	0.95	4.65	0.98"
"32700.81	0.00	0	2077.23	0.41	0.6	-0.1	0.2	0	0.95	4.69	1.0"
"32700.94	0.00	0	2075.81	0.42	0.6	-0.1	0.2	0	0.95	4.73	0.96"
"32701.04	0.00	0	2074.46	0.43	0.6	-0.1	0.2	0	0.95	4.77	0.8"
"32701.13	0.00	0	2073.25	0.49	0.6	-0.1	0.1	0	0.95	4.82	0.7"
"32701.22	0.00	0	2072.69	0.54	0.6	-0.1	0.1	0	0.95	4.73	0.77"
"32701.31	0.00	0	2072.54	0.58	0.6	-0.1	0.1	0	0.95	4.59	0.76"
"32701.42	0.00	0	2072.65	0.6	0.6	-0.1	0.1	0	0.95	4.54	0.81"
"32701.53	0.00	0	2073.03	0.6	0.6	-0.1	0.1	0	0.95	4.54	0.9"
"32701.63	0.00	0	2073.39	0.59	0.6	-0.1	0.1	0	0.95	4.57	0.99"
"32701.75	0.00	0	2073.42	0.59	0.6	-0.1	0.1	0	0.95	4.61	1.06"
"32701.87	0.00	0	2073.26	0.6	0.6	-0.1	0.1	0	0.95	4.66	1.0"
"32701.96	0.00	0	2073.48	0.59	0.7	-0.1	0.1	0	0.95	4.71	0.89"
"32702.05	0.00	0	2074.04	0.56	0.7	-0.1	0.1	0	0.95	4.77	0.81"
"32702.14	0.00	0	2074.74	0.54	0.7	-0.1	0.1	0	0.95	4.82	0.83"
"32702.24	0.00	0	2075.31	0.51	0.7	-0.1	0.1	0	0.95	4.79	0.7"
"32702.36	0.00	0	2075.92	0.47	0.7	-0.1	0.1	0	0.95	4.77	0.78"
"32702.46	0.00	0	2076.48	0.42	0.7	-0.1	0.0	0	0.95	4.77	0.77"
"32702.55	0.00	0	2076.96	0.39	0.7	-0.1	0.1	0	0.95	4.66	0.66"
"32702.65	0.00	0	2077.34	0.38	0.7	-0.1	0.1	0	0.95	4.54	0.69"
"32702.78	0.00	0	2077.64	0.4	0.7	-0.1	0.1	0	0.95	4.54	0.68"
"32702.87	0.00	0	2077.84	0.45	0.7	-0.1	0.0	0	0.95	4.54	0.77"
"32702.96	0.00	0	2077.66	0.49	0.7	-0.1	0.0	0	0.95	4.59	0.71"
"32703.05	0.00	0	2076.97	0.54	0.7	-0.1	0.0	0	0.94	4.61	0.75"
"32703.17	0.00	0	2075.88	0.56	0.7	-0.1	0.0	0	0.94	4.64	0.71"
"32703.28	0.00	0	2074.65	0.58	0.7	-0.1	0.0	0	0.94	4.62	0.76"
"32703.37	0.00	0	2073.45	0.61	0.7	-0.1	0.0	0	0.94	4.64	0.79"
"32703.47	0.00	0	2072.35	0.62	0.7	-0.1	0.0	0	0.94	4.76	0.92"
"32703.59	0.00	0	2071.41	0.6	0.7	-0.1	0.0	0	0.94	4.85	1.02"
"32703.7	0.00	0	2070.81	0.57	0.7	-0.1	0.0	0	0.94	4.88	1.05"
"32703.78	0.00	0	2070.47	0.52	0.7	-0.1	0.0	0	0.94	4.81	1.0"
"32703.87	0.00	0	2070.31	0.5	0.7	-0.1	0.0	0	0.95	4.86	0.82"
"32703.96	0.00	0	2069.95	0.49	0.7	-0.1	0.0	0	0.95	4.89	0.84"
"32704.07	0.00	0	2069.68	0.49	0.7	-0.1	0.0	0	0.95	4.88	0.73"
"32704.19	0.00	0	2069.2	0.49	0.7	-0.1	0.0	0	0.95	4.89	0.68"
"32704.28	0.00	0	2068.53	0.48	0.7	-0.1	0.0	0	0.95	4.94	0.7"
"32704.37	0.00	0	2067.97	0.45	0.7	-0.1	0.0	0	0.94	4.98	0.71"
"32704.47	0.00	0	2067.54	0.5	0.7	-0.1	0.0	0	0.94	4.98	0.74"
"32704.6	0.00	0	2067.54	0.54	0.7	-0.1	0.0	0	0.94	4.93	0.77"
"32704.7	0.00	0	2067.82	0.54	0.8	-0.1	0.0	0	0.95	4.88	0.83"
"32704.78	0.00	0	2068.27	0.55	0.8	-0.1	0.0	0	0.95	4.86	0.98"
"32704.87	0.00	0	2068.81	0.57	0.8	-0.1	0.0	0	0.95	4.82	1.04"
"32704.98	0.00	0	2069.23	0.57	0.8	-0.1	0.0	0	0.95	4.71	1.12"
"32705.1	0.00	0	2069.25	0.54	0.8	-0.1	0.0	0	0.95	4.64	1.15"
"32705.2	0.00	0	2068.76	0.5	0.8	-0.1	0.0	0	0.95	4.61	1.12"
"32705.29	0.00	0	2067.75	0.47	0.8	-0.1	0.0	0	0.95	4.61	0.99"
"32705.39	0.00	0	2066.7	0.47	0.8	-0.1	0.0	0	0.95	4.64	0.93"
"32705.52	0.00	0	2065.73	0.47	0.8	-0.1	0.0	0	0.95	4.68	0.93"
"32705.61	0.00	0	2065.09	0.45	0.8	-0.1	0.0	0	0.95	4.73	1.02"
"32705.7	0.00	0	2064.73	0.41	0.8	-0.1	0.1	0	0.95	4.75	0.92"
"32705.82	0.00	0	2064.61	0.4	0.8	-0.1	0.1	0	0.95	4.75	0.94"
"32705.94	0.00	0	2064.82	0.43	0.9	-0.1	0.1	0	0.95	4.77	1.02"
"32706.03	0.00	0	2065.1	0.46	0.9	-0.1	0.1	0	0.95	4.79	0.93"
"32706.12	0.00	0	2065.12	0.48	0.9	-0.2	0.1	0	0.95	4.79	0.83"
"32706.25	0.00	0	2065.06	0.51	0.9	-0.1	0.1	0	0.95	4.82	0.69"
"32706.35	0.00	0	2064.69	0.57	0.9	-0.1	0.1	0	0.95	4.82	0.66"
"32706.45	0.00	0	2064.39	0.63	0.9	-0.1	0.1	0	0.95	4.83	0.66"
"32706.55	0.00	0	2064.19	0.67	0.9	-0.1	0.1	0	0.95	4.73	0.57"
"32706.68	0.00	0	2063.96	0.68	0.9	-0.2	0.1	0	0.95	4.72	0.64"
"32706.77	0.00	0	2063.48	0.66	0.9	-0.2	0.1	0	0.95	4.75	0.67"
"32706.86	0.00	0	2063.11	0.61	0.9	-0.2	0.1	0	0.95	4.78	0.86"
"32706.95	0.00	0	2063.34	0.59	0.9	-0.2	0.1	0	0.95	4.81	0.96"
