32689.93	2082.4	0.39	0.2	0.1	0.1	0	4.67	0.86
32690.02	2081.83	0.41	0.2	0.1	0.1	0	4.71	0.87
32690.13	2081.44	0.48	0.2	0.1	0.1	0	4.74	0.91
32690.25	2080.84	0.54	0.2	0.1	0.1	0	4.74	0.96
32690.35	2079.83	0.58	0.2	0.1	0.1	0	4.76	0.95
32690.44	2078.34	0.6	0.2	0.1	0.1	0	4.78	1.03
32690.56	2076.69	0.59	0.2	0.1	0.1	0	4.81	1.07
32690.67	2075.22	0.58	0.2	0.1	0.1	0	4.83	1.04
32690.76	2074.27	0.59	0.2	0.1	0.1	0	4.92	1.05
32690.85	2073.99	0.58	0.2	0.1	0.1	0	4.94	1.03
32690.94	2073.95	0.57	0.2	0.1	0.2	0	5.03	0.95
32691.07	2074.05	0.55	0.2	0.1	0.1	0	4.95	0.87
32691.17	2073.93	0.56	0.2	0.1	0.2	0	4.9	0.86
32691.26	2073.85	0.55	0.2	0.1	0.2	0	4.93	0.85
32691.35	2073.94	0.55	0.2	0.1	0.1	0	4.91	0.85
32691.44	2074.59	0.57	0.2	0.1	0.2	0	4.87	0.84
32691.55	2075.49	0.58	0.2	0.1	0.2	0	4.83	0.96
32691.66	2076.46	0.57	0.2	0.1	0.2	0	4.81	0.97
32691.76	2077.06	0.53	0.2	0.1	0.2	0	4.76	0.92
32691.85	2077.57	0.53	0.2	0.1	0.2	0	4.66	1.05
32691.96	2077.97	0.54	0.2	0.1	0.2	0	4.64	1.09
32692.08	2078.42	0.55	0.2	0.1	0.2	0	4.69	1.02
32692.17	2078.85	0.55	0.2	0.1	0.2	0	4.72	0.94
32692.26	2079.51	0.55	0.2	0.1	0.2	0	4.74	0.93
32692.35	2080.36	0.54	0.2	0.1	0.2	0	4.75	1.05
32692.48	2081.21	0.5	0.2	0.1	0.2	0	4.72	1.04
32692.58	2082.25	0.47	0.2	0.1	0.2	0	4.73	0.97
32692.67	2083.27	0.43	0.2	0.1	0.2	0	4.78	0.93
32692.78	2084.03	0.39	0.2	0.1	0.2	0	4.77	0.88
32692.9	2084.53	0.38	0.2	0.1	0.2	0	4.78	0.84
32693.01	2084.5	0.37	0.2	0.1	0.2	0	4.78	0.88
32693.12	2084.6	0.36	0.2	0.1	0.2	0	4.78	0.87
32693.24	2084.56	0.4	0.2	0.1	0.2	0	4.76	0.83
32693.33	2084.4	0.46	0.2	0.1	0.2	0	4.86	0.81
32693.42	2084.14	0.5	0.2	0.1	0.2	0	4.92	0.78
32693.51	2083.93	0.52	0.2	0.1	0.2	0	4.93	0.8
32693.63	2083.4	0.59	0.3	0.0	0.2	0	4.93	0.86
32693.74	2082.84	0.64	0.3	0.0	0.2	0	4.93	0.87
32693.83	2082.26	0.67	0.2	0.1	0.2	0	4.89	0.92
32693.92	2081.54	0.68	0.3	0.0	0.3	0	4.88	0.92
32694.01	2080.77	0.65	0.3	0.0	0.2	0	4.88	0.88
32694.14	2080.14	0.68	0.2	0.0	0.2	0	4.93	0.95
32694.24	2079.63	0.72	0.3	0.0	0.2	0	4.95	0.93
32694.33	2079.18	0.74	0.2	0.0	0.3	0	4.95	0.84
32694.42	2079.11	0.74	0.3	0.0	0.2	0	4.91	0.77
32694.54	2079.22	0.71	0.3	0.0	0.2	0	4.87	0.77
32694.65	2079.26	0.69	0.3	0.0	0.2	0	4.85	0.92
32694.74	2079.22	0.68	0.2	0.0	0.2	0	4.8	0.82
32694.83	2079.15	0.65	0.2	0.0	0.3	0	4.75	0.79
32694.92	2079.04	0.63	0.2	0.0	0.3	0	4.7	0.87
32695.03	2078.91	0.6	0.3	0.0	0.3	0	4.66	0.82
32695.15	2078.74	0.55	0.3	0.0	0.3	0	4.69	0.8
32695.24	2078.25	0.49	0.3	0.0	0.2	0	4.72	0.78
32695.33	2077.43	0.45	0.3	0.0	0.3	0	4.72	0.8
32695.43	2076.5	0.42	0.3	0.0	0.2	0	4.74	0.76
32695.55	2075.56	0.42	0.3	0.0	0.3	0	4.78	0.75
32695.67	2074.69	0.41	0.3	0.0	0.3	0	4.75	0.62
32695.8	2073.92	0.39	0.3	0.0	0.3	0	4.76	0.61
32695.9	2073.13	0.36	0.3	0.0	0.3	0	4.81	0.62
32695.99	2072.41	0.38	0.3	0.0	0.3	0	4.81	0.62
32696.08	2071.95	0.38	0.3	0.0	0.3	0	4.81	0.6
32696.17	2071.68	0.4	0.3	0.0	0.3	0	4.79	0.63
32696.3	2071.4	0.4	0.3	0.0	0.3	0	4.78	0.69
32696.43	2071.03	0.38	0.3	0.0	0.3	0	4.81	0.86
32696.56	2070.65	0.38	0.3	0.0	0.3	0	4.81	0.8
32696.65	2070.31	0.36	0.3	0.0	0.3	0	4.82	0.79
32696.74	2070.19	0.41	0.3	0.0	0.3	0	4.84	0.78
32696.85	2070.35	0.52	0.3	0.0	0.3	0	4.82	0.77
32696.97	2070.37	0.59	0.3	0.0	0.3	0	4.83	0.81
32697.07	2070.0	0.61	0.3	0.0	0.3	0	4.81	0.86
32697.16	2069.48	0.59	0.3	0.0	0.3	0	4.85	0.87
32697.27	2069.06	0.59	0.3	0.0	0.3	0	4.85	0.93
32697.4	2068.76	0.62	0.3	0.0	0.3	0	4.84	1.0
32697.49	2068.54	0.62	0.3	0.0	0.3	0	4.81	1.04
32697.6	2068.44	0.62	0.3	0.0	0.3	0	4.76	1.04
32697.72	2068.28	0.61	0.3	0.0	0.3	0	4.75	1.14
32697.81	2068.28	0.57	0.4	0.0	0.3	0	4.77	1.16
32697.9	2068.1	0.53	0.4	0.0	0.3	0	4.73	1.14
32697.99	2067.87	0.47	0.4	0.0	0.3	0	4.7	1.14
32698.12	2067.54	0.41	0.4	0.0	0.3	0	4.73	1.1
32698.23	2067.06	0.4	0.4	0.0	0.3	0	4.81	1.11
32698.31	2066.55	0.4	0.4	0.0	0.3	0	4.88	1.21
32698.42	2066.27	0.43	0.4	0.0	0.3	0	4.89	1.23
32698.55	2066.17	0.47	0.4	0.0	0.3	0	4.92	1.16
32698.64	2066.21	0.5	0.4	0.0	0.3	0	4.91	1.05
32698.73	2066.38	0.51	0.4	0.0	0.3	0	4.86	0.88
32698.82	2066.62	0.58	0.4	0.0	0.3	0	4.83	0.73
32698.93	2067.38	0.63	0.4	0.0	0.3	0	4.82	0.64
32699.04	2068.1	0.67	0.4	0.0	0.3	0	4.79	0.67
